Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0051020	GTPase binding	 14	0.490057624310308	1	6	8	1894	2936	1.09263157894737
GO:0051028	mRNA transport	 43	0.301504094272718	1	19	24	1881	2920	1.12651162790698
GO:0051044	positive regulation of membrane protein ectodomain proteolysis	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0051059	NF-kappaB binding	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0051082	unfolded protein binding	 34	0.0357549110631045	0.668750781505298	19	15	1881	2929	1.42470588235294
GO:0051085	chaperone cofactor-dependent protein refolding	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0051087	chaperone binding	 35	0.390099101890356	1	15	20	1885	2924	1.09263157894737
GO:0051091	positive regulation of DNA-binding transcription factor activity	 41	0.442224902657893	1	17	24	1883	2920	1.05709884467266
GO:0051092	positive regulation of NF-kappaB transcription factor activity	 28	0.568764509484717	1	11	17	1889	2927	1.00157894736842
GO:0051117	ATPase binding	 31	0.109712792111458	0.919255683222705	16	15	1884	2929	1.31585738539898
GO:0051127	positive regulation of actin nucleation	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0051131	chaperone-mediated protein complex assembly	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0051145	smooth muscle cell differentiation	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0051146	striated muscle cell differentiation	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0051209	release of sequestered calcium ion into cytosol	 23	0.582220704497449	1	9	14	1891	2930	0.997620137299771
GO:0051213	dioxygenase activity	 25	0.134738844427643	1	13	12	1887	2932	1.32572631578947
GO:0051216	cartilage development	 34	0.959031323963144	1	9	25	1891	2919	0.674860681114551
GO:0051219	phosphoprotein binding	 17	0.00201119422014839	0.20614740756521	13	4	1887	2940	1.94959752321981
GO:0051223	regulation of protein transport	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0051225	spindle assembly	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0051233	spindle midzone	 12	0.0508393666076445	0.700531030233308	8	4	1892	2940	1.69964912280702
GO:0051246	regulation of protein metabolic process	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0051252	regulation of RNA metabolic process	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0051258	protein polymerization	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0051259	protein complex oligomerization	 15	0.366140667758168	1	7	8	1893	2936	1.18975438596491
GO:0051260	protein homooligomerization	 48	0.212585051527938	1	22	26	1878	2918	1.16850877192982
GO:0051262	protein tetramerization	 16	0.447143882954465	1	7	9	1893	2935	1.11539473684211
GO:0051276	chromosome organization	 14	0.0149064814130715	0.492429936432315	10	4	1890	2940	1.82105263157895
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0051287	NAD binding	 18	0.409627859647824	1	8	10	1892	2934	1.13309941520468
GO:0051289	protein homotetramerization	 29	0.117378909643256	0.965080607360992	15	14	1885	2930	1.31869328493648
GO:0051290	protein heterotetramerization	 10	0.0490388104662654	0.700531030233308	7	3	1893	2941	1.78463157894737
GO:0051291	protein heterooligomerization	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0051292	nuclear pore complex assembly	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0051321	meiotic cell cycle	 29	0.625721743958957	1	11	18	1889	2926	0.967041742286751
GO:0051371	muscle alpha-actinin binding	  7	0.0168564242510799	0.492429936432315	6	1	1894	2943	2.18526315789474
GO:0051382	kinetochore assembly	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0051384	response to glucocorticoid	 27	0.125695241427832	1	14	13	1886	2931	1.32194931773879
GO:0051393	alpha-actinin binding	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0051400	BH domain binding	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0051402	neuron apoptotic process	 23	0.739137634792692	1	8	15	1892	2929	0.886773455377574
GO:0051412	response to corticosterone	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0051443	positive regulation of ubiquitin-protein transferase activity	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0051451	myoblast migration	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0051457	maintenance of protein location in nucleus	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0051480	regulation of cytosolic calcium ion concentration	 14	0.863591930787843	1	4	10	1896	2934	0.728421052631579
GO:0051481	negative regulation of cytosolic calcium ion concentration	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0051489	regulation of filopodium assembly	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0051491	positive regulation of filopodium assembly	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0051493	regulation of cytoskeleton organization	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0051496	positive regulation of stress fiber assembly	 25	0.699935595853847	1	9	16	1891	2928	0.91781052631579
GO:0051497	negative regulation of stress fiber assembly	  9	0.988740560601839	1	1	8	1899	2936	0.28327485380117
GO:0051536	iron-sulfur cluster binding	 26	0.0174577459937907	0.492429936432315	16	10	1884	2934	1.56890688259109
GO:0051537	2 iron, 2 sulfur cluster binding	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0051539	4 iron, 4 sulfur cluster binding	 21	0.0295254472588018	0.645149512594856	13	8	1887	2936	1.57824561403509
GO:0051568	histone H3-K4 methylation	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0051591	response to cAMP	 23	0.0697592193206024	0.790509169841492	13	10	1887	2934	1.44100686498856
GO:0051592	response to calcium ion	 34	0.472002680470293	1	14	20	1886	2924	1.04978328173375
GO:0051593	response to folic acid	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0051602	response to electrical stimulus	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0051603	proteolysis involved in cellular protein catabolic process	 23	0.0290084863541633	0.645149512594856	14	9	1886	2935	1.55185354691076
GO:0051604	protein maturation	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0051607	defense response to virus	 45	0.987980003263978	1	11	34	1889	2910	0.623204678362573
GO:0051642	centrosome localization	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0051660	establishment of centrosome localization	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0051683	establishment of Golgi localization	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0051693	actin filament capping	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0051721	protein phosphatase 2A binding	 15	0.969166350592089	1	3	12	1897	2932	0.509894736842105
GO:0051726	regulation of cell cycle	 56	0.106711766273735	0.901479893658616	27	29	1873	2915	1.22921052631579
GO:0051764	actin crosslink formation	  5	0.00925457767269283	0.36958216030559	5	0	1895	2944	2.54947368421053
GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0051775	response to redox state	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0051781	positive regulation of cell division	 19	0.0772114136636449	0.790509169841492	11	8	1889	2936	1.47601108033241
GO:0051787	misfolded protein binding	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0051865	protein autoubiquitination	 24	0.643802706596308	1	9	15	1891	2929	0.956052631578947
GO:0051879	Hsp90 protein binding	 17	0.0297091825548331	0.645149512594856	11	6	1889	2938	1.64965944272446
GO:0051881	regulation of mitochondrial membrane potential	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0051893	regulation of focal adhesion assembly	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0051894	positive regulation of focal adhesion assembly	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0051895	negative regulation of focal adhesion assembly	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0051896	regulation of protein kinase B signaling	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0051897	positive regulation of protein kinase B signaling	 39	0.720133165579775	1	14	25	1886	2919	0.915195681511471
GO:0051898	negative regulation of protein kinase B signaling	 16	0.647983956112763	1	6	10	1894	2934	0.956052631578947
GO:0051899	membrane depolarization	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0051901	positive regulation of mitochondrial depolarization	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0051924	regulation of calcium ion transport	 16	0.817597227778807	1	5	11	1895	2933	0.796710526315789
GO:0051926	negative regulation of calcium ion transport	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0051928	positive regulation of calcium ion transport	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0051930	regulation of sensory perception of pain	 10	0.993165159331209	1	1	9	1899	2935	0.254947368421053
GO:0051959	dynein light intermediate chain binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0051963	regulation of synapse assembly	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0051965	positive regulation of synapse assembly	 16	0.926922941077969	1	4	12	1896	2932	0.637368421052632
GO:0051966	regulation of synaptic transmission, glutamatergic	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0051973	positive regulation of telomerase activity	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0052689	carboxylic ester hydrolase activity	 15	0.764593080383169	1	5	10	1895	2934	0.849824561403509
GO:0055003	cardiac myofibril assembly	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0055007	cardiac muscle cell differentiation	 14	0.700618363148246	1	5	9	1895	2935	0.910526315789474
GO:0055008	cardiac muscle tissue morphogenesis	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0055010	ventricular cardiac muscle tissue morphogenesis	 16	0.647983956112763	1	6	10	1894	2934	0.956052631578947
GO:0055015	ventricular cardiac muscle cell development	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0055037	recycling endosome	 28	0.415411441121114	1	12	16	1888	2928	1.09263157894737
GO:0055038	recycling endosome membrane	 21	0.155391382891492	1	11	10	1889	2934	1.33543859649123
GO:0055072	iron ion homeostasis	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0055074	calcium ion homeostasis	 15	0.969166350592089	1	3	12	1897	2932	0.509894736842105
GO:0055088	lipid homeostasis	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0055089	fatty acid homeostasis	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0055093	response to hyperoxia	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0055117	regulation of cardiac muscle contraction	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0055123	digestive system development	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0055129	L-proline biosynthetic process	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0060021	roof of mouth development	 27	0.794104406083542	1	9	18	1891	2926	0.849824561403509
GO:0060037	pharyngeal system development	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0060038	cardiac muscle cell proliferation	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0060041	retina development in camera-type eye	 23	0.937811543753604	1	6	17	1894	2927	0.665080091533181
GO:0060044	negative regulation of cardiac muscle cell proliferation	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0060045	positive regulation of cardiac muscle cell proliferation	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0060047	heart contraction	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0060048	cardiac muscle contraction	 23	0.739137634792692	1	8	15	1892	2929	0.886773455377574
GO:0060056	mammary gland involution	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0060065	uterus development	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0060070	canonical Wnt signaling pathway	 29	0.760309579494384	1	10	19	1890	2925	0.879128856624319
GO:0060074	synapse maturation	  5	1	1	0	5	1900	2939	0
GO:0060076	excitatory synapse	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0060077	inhibitory synapse	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0060078	regulation of postsynaptic membrane potential	 19	0.993508285437782	1	3	16	1897	2928	0.402548476454294
GO:0060079	excitatory postsynaptic potential	 16	0.647983956112763	1	6	10	1894	2934	0.956052631578947
GO:0060090	molecular adaptor activity	 24	0.190133270384047	1	12	12	1888	2932	1.27473684210526
GO:0060100	positive regulation of phagocytosis, engulfment	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0060122	inner ear receptor cell stereocilium organization	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0060124	positive regulation of growth hormone secretion	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0060135	maternal process involved in female pregnancy	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0060136	embryonic process involved in female pregnancy	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0060170	ciliary membrane	 14	0.700618363148246	1	5	9	1895	2935	0.910526315789474
GO:0060173	limb development	 22	0.823587840600774	1	7	15	1893	2929	0.811196172248804
GO:0060216	definitive hemopoiesis	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0060236	regulation of mitotic spindle organization	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0060252	positive regulation of glial cell proliferation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0060259	regulation of feeding behavior	  6	1	1	0	6	1900	2938	0
GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0060271	cilium assembly	 36	0.443634192069104	1	15	21	1885	2923	1.06228070175439
GO:0060291	long-term synaptic potentiation	 16	0.647983956112763	1	6	10	1894	2934	0.956052631578947
GO:0060292	long-term synaptic depression	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0060315	negative regulation of ryanodine-sensitive calcium-release channel activity	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0060324	face development	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0060325	face morphogenesis	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0060326	cell chemotaxis	 31	0.836660487135865	1	10	21	1890	2923	0.822410865874363
GO:0060337	type I interferon signaling pathway	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0060346	bone trabecula formation	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0060347	heart trabecula formation	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0060348	bone development	 26	0.750091565406376	1	9	17	1891	2927	0.88251012145749
GO:0060349	bone morphogenesis	 16	0.978914829710732	1	3	13	1897	2931	0.478026315789474
GO:0060384	innervation	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0060389	pathway-restricted SMAD protein phosphorylation	  6	1	1	0	6	1900	2938	0
GO:0060391	positive regulation of SMAD protein signal transduction	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0060394	negative regulation of pathway-restricted SMAD protein phosphorylation	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0060395	SMAD protein signal transduction	 23	0.86053480564181	1	7	16	1893	2928	0.775926773455378
GO:0060396	growth hormone receptor signaling pathway	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0060402	calcium ion transport into cytosol	  5	1	1	0	5	1900	2939	0
GO:0060411	cardiac septum morphogenesis	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0060412	ventricular septum morphogenesis	 22	0.684557832950868	1	8	14	1892	2930	0.927081339712919
GO:0060413	atrial septum morphogenesis	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0060425	lung morphogenesis	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0060429	epithelium development	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0060430	lung saccule development	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0060441	epithelial tube branching involved in lung morphogenesis	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0060444	branching involved in mammary gland duct morphogenesis	  9	0.92316276301718	1	2	7	1898	2937	0.566549707602339
GO:0060445	branching involved in salivary gland morphogenesis	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0060452	positive regulation of cardiac muscle contraction	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0060510	type II pneumocyte differentiation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0060541	respiratory system development	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0060546	negative regulation of necroptotic process	  9	0.0907478819362753	0.790509169841492	6	3	1894	2941	1.69964912280702
GO:0060548	negative regulation of cell death	 33	0.179739567251537	1	16	17	1884	2927	1.23610845295056
GO:0060612	adipose tissue development	 14	0.0512583680658518	0.700531030233308	9	5	1891	2939	1.63894736842105
GO:0060674	placenta blood vessel development	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0060707	trophoblast giant cell differentiation	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0060711	labyrinthine layer development	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0060712	spongiotrophoblast layer development	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0060716	labyrinthine layer blood vessel development	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0060749	mammary gland alveolus development	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0060765	regulation of androgen receptor signaling pathway	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0060766	negative regulation of androgen receptor signaling pathway	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0060828	regulation of canonical Wnt signaling pathway	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0060976	coronary vasculature development	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0060997	dendritic spine morphogenesis	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0060999	positive regulation of dendritic spine development	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0061001	regulation of dendritic spine morphogenesis	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0061003	positive regulation of dendritic spine morphogenesis	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0061024	membrane organization	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0061025	membrane fusion	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0061028	establishment of endothelial barrier	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0061036	positive regulation of cartilage development	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0061037	negative regulation of cartilage development	  6	1	1	0	6	1900	2938	0
GO:0061045	negative regulation of wound healing	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0061051	positive regulation of cell growth involved in cardiac muscle cell development	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0061052	negative regulation of cell growth involved in cardiac muscle cell development	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0061053	somite development	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0061077	chaperone-mediated protein folding	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0061098	positive regulation of protein tyrosine kinase activity	 18	0.409627859647824	1	8	10	1892	2934	1.13309941520468
GO:0061154	endothelial tube morphogenesis	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0061157	mRNA destabilization	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0061158	3	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	  5	1	1	0	5	1900	2939	0
GO:0061179	negative regulation of insulin secretion involved in cellular response to glucose stimulus	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0061298	retina vasculature development in camera-type eye	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0061299	retina vasculature morphogenesis in camera-type eye	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0061337	cardiac conduction	  5	1	1	0	5	1900	2939	0
GO:0061351	neural precursor cell proliferation	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0061370	testosterone biosynthetic process	  5	1	1	0	5	1900	2939	0
GO:0061436	establishment of skin barrier	 10	1	1	0	10	1900	2934	0
GO:0061469	regulation of type B pancreatic cell proliferation	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0061512	protein localization to cilium	 11	0.685298720314521	1	4	7	1896	2937	0.927081339712919
GO:0061549	sympathetic ganglion development	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0061564	axon development	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0061575	cyclin-dependent protein serine/threonine kinase activator activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0061617	MICOS complex	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0061626	pharyngeal arch artery morphogenesis	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0061630	ubiquitin protein ligase activity	 71	0.965984352780516	1	21	50	1879	2894	0.754069681245367
GO:0061631	ubiquitin conjugating enzyme activity	 12	0.144569725741978	1	7	5	1893	2939	1.48719298245614
GO:0061676	importin-alpha family protein binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	 19	0.667415580666289	1	7	12	1893	2932	0.939279778393352
GO:0061952	midbody abscission	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0062009	secondary palate development	  7	1	1	0	7	1900	2937	0
GO:0065003	protein-containing complex assembly	 32	0.644263834993619	1	12	20	1888	2924	0.956052631578947
GO:0070034	telomerase RNA binding	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0070050	neuron cellular homeostasis	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	 18	0.409627859647824	1	8	10	1892	2934	1.13309941520468
GO:0070062	extracellular exosome	 28	0.087331779862202	0.790509169841492	15	13	1885	2931	1.36578947368421
GO:0070063	RNA polymerase binding	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0070064	proline-rich region binding	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0070098	chemokine-mediated signaling pathway	 20	0.94174501421726	1	5	15	1895	2929	0.637368421052632
GO:0070160	tight junction	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0070192	chromosome organization involved in meiotic cell cycle	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0070207	protein homotrimerization	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0070213	protein auto-ADP-ribosylation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0070266	necroptotic process	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0070273	phosphatidylinositol-4-phosphate binding	  9	0.92316276301718	1	2	7	1898	2937	0.566549707602339
GO:0070300	phosphatidic acid binding	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0070301	cellular response to hydrogen peroxide	 27	0.355343292648724	1	12	15	1888	2929	1.13309941520468
GO:0070306	lens fiber cell differentiation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0070328	triglyceride homeostasis	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0070365	hepatocyte differentiation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0070371	ERK1 and ERK2 cascade	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0070372	regulation of ERK1 and ERK2 cascade	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0070373	negative regulation of ERK1 and ERK2 cascade	 29	0.475561762163232	1	12	17	1888	2927	1.05495462794918
GO:0070374	positive regulation of ERK1 and ERK2 cascade	 75	0.824498738639266	1	26	49	1874	2895	0.883817543859649
GO:0070382	exocytic vesicle	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0070402	NADPH binding	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0070403	NAD+ binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0070410	co-SMAD binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0070411	I-SMAD binding	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0070412	R-SMAD binding	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0070417	cellular response to cold	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0070461	SAGA-type complex	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0070469	respirasome	 25	0.000200302429107955	0.0832872606472834	19	6	1881	2938	1.9376
GO:0070491	repressing transcription factor binding	 13	0.998472384112233	1	1	12	1899	2932	0.196113360323887
GO:0070492	oligosaccharide binding	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0070507	regulation of microtubule cytoskeleton organization	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0070509	calcium ion import	  9	0.92316276301718	1	2	7	1898	2937	0.566549707602339
GO:0070527	platelet aggregation	 11	0.966300870397195	1	2	9	1898	2935	0.463540669856459
GO:0070528	protein kinase C signaling	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0070530	K63-linked polyubiquitin modification-dependent protein binding	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0070534	protein K63-linked ubiquitination	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0070536	protein K63-linked deubiquitination	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0070542	response to fatty acid	  9	0.00325947262962911	0.227436014866414	8	1	1892	2943	2.26619883040936
GO:0070555	response to interleukin-1	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0070577	lysine-acetylated histone binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0070584	mitochondrion morphogenesis	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0070588	calcium ion transmembrane transport	 35	0.968476164843049	1	9	26	1891	2918	0.655578947368421
GO:0070700	BMP receptor binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
