Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
R-MMU-5358351	Signaling by Hedgehog	33	0.882701759828582	1	10	23	945	1487	0.782167221957798
R-MMU-5358508	Mismatch Repair	 7	0.0156886349846561	0.257957363690019	6	1	949	1509	2.21241585639491
R-MMU-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	 7	0.0156886349846561	0.257957363690019	6	1	949	1509	2.21241585639491
R-MMU-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	 5	0.0775228820925516	0.571764406855289	4	1	951	1509	2.06492146596859
R-MMU-5362517	Signaling by Retinoic Acid	15	0.351325763443339	1	7	8	948	1502	1.20453752181501
R-MMU-5365859	RA biosynthesis pathway	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-5368287	Mitochondrial translation	28	0.257206236593942	0.976450972497412	13	15	942	1495	1.19839192221391
R-MMU-5389840	Mitochondrial translation elongation	26	0.425870874132609	1	11	15	944	1495	1.09202577527185
R-MMU-5419276	Mitochondrial translation termination	28	0.257206236593942	0.976450972497412	13	15	942	1495	1.19839192221391
R-MMU-5423646	Aflatoxin activation and detoxification	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-5576886	Phase 4 - resting membrane potential	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5576891	Cardiac conduction	48	0.507135358331032	1	19	29	936	1481	1.02170593368237
R-MMU-5576892	Phase 0 - rapid depolarisation	16	0.633324515636783	1	6	10	949	1500	0.967931937172775
R-MMU-5576893	Phase 2 - plateau phase	 9	0.485759350124067	1	4	5	951	1505	1.14717859220477
R-MMU-5578749	Transcriptional regulation by small RNAs	27	0.335734007337503	1	12	15	943	1495	1.14717859220477
R-MMU-5578775	Ion homeostasis	27	0.207673335048002	0.924189834482401	13	14	942	1496	1.24277680822183
R-MMU-5607761	Dectin-1 mediated noncanonical NF-kB signaling	21	0.88397409083577	1	6	15	949	1495	0.737471952131638
R-MMU-5607763	CLEC7A (Dectin-1) induces NFAT activation	 7	0.967806013924123	1	1	6	954	1504	0.368735976065819
R-MMU-5607764	CLEC7A (Dectin-1) signaling	36	0.9964071151793	1	7	29	948	1481	0.501890634089587
R-MMU-5610780	Degradation of GLI1 by the proteasome	18	0.759432197881149	1	6	12	949	1498	0.860383944153578
R-MMU-5610785	GLI3 is processed to GLI3R by the proteasome	20	0.85032807944385	1	6	14	949	1496	0.77434554973822
R-MMU-5610787	Hedgehog 'off' state	26	0.971810052788507	1	6	20	949	1490	0.595650422875554
R-MMU-5617833	Cilium Assembly	49	0.767344266355439	1	17	32	938	1478	0.895501656159846
R-MMU-5620912	Anchoring of the basal body to the plasma membrane	27	0.335734007337503	1	12	15	943	1495	1.14717859220477
R-MMU-5620920	Cargo trafficking to the periciliary membrane	 9	0.744261294206028	1	3	6	952	1504	0.860383944153578
R-MMU-5620924	Intraflagellar transport	15	0.966711397671383	1	3	12	952	1498	0.516230366492147
R-MMU-5621481	C-type lectin receptors (CLRs)	42	0.995064015807215	1	9	33	946	1477	0.553103964098729
R-MMU-5625740	RHO GTPases activate PKNs	18	0.583694284322763	1	7	11	948	1499	1.00378126817917
R-MMU-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	11	0.432495639945135	1	5	6	950	1504	1.1732508329367
R-MMU-5625970	RHO GTPases activate KTN1	 6	1	1	0	6	955	1504	0
R-MMU-5626467	RHO GTPases activate IQGAPs	10	0.585960429426195	1	4	6	951	1504	1.03246073298429
R-MMU-5627123	RHO GTPases activate PAKs	12	0.525952105352131	1	5	7	950	1503	1.07547993019197
R-MMU-5628897	TP53 Regulates Metabolic Genes	13	0.0254536981559786	0.362715198722694	9	4	946	1506	1.78695126862666
R-MMU-5632684	Hedgehog 'on' state	25	0.682959815343705	1	9	16	946	1494	0.929214659685864
R-MMU-5633007	Regulation of TP53 Activity	45	0.0602220349169429	0.571764406855289	23	22	932	1488	1.31925538103549
R-MMU-5633008	TP53 Regulates Transcription of Cell Death Genes	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-5651801	PCNA-Dependent Long Patch Base Excision Repair	13	0.0815572335412252	0.571764406855289	8	5	947	1505	1.58840112766814
R-MMU-5654221	Phospholipase C-mediated cascade; FGFR2	 5	0.913963239144771	1	1	4	954	1506	0.516230366492147
R-MMU-5654687	Downstream signaling of activated FGFR1	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5654688	SHC-mediated cascade:FGFR1	 5	0.913963239144771	1	1	4	954	1506	0.516230366492147
R-MMU-5654689	PI-3K cascade:FGFR1	 5	0.913963239144771	1	1	4	954	1506	0.516230366492147
R-MMU-5654693	FRS-mediated FGFR1 signaling	 5	0.913963239144771	1	1	4	954	1506	0.516230366492147
R-MMU-5654695	PI-3K cascade:FGFR2	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5654696	Downstream signaling of activated FGFR2	 7	0.552589116287892	1	3	4	952	1506	1.10620792819746
R-MMU-5654699	SHC-mediated cascade:FGFR2	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5654700	FRS-mediated FGFR2 signaling	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5654708	Downstream signaling of activated FGFR3	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-5654712	FRS-mediated FGFR4 signaling	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-5654716	Downstream signaling of activated FGFR4	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-5654719	SHC-mediated cascade:FGFR4	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-5654720	PI-3K cascade:FGFR4	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-5654726	Negative regulation of FGFR1 signaling	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-5654727	Negative regulation of FGFR2 signaling	 8	0.658093979512041	1	3	5	952	1505	0.967931937172775
R-MMU-5654732	Negative regulation of FGFR3 signaling	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5654733	Negative regulation of FGFR4 signaling	 7	0.552589116287892	1	3	4	952	1506	1.10620792819746
R-MMU-5654736	Signaling by FGFR1	11	0.219012240641761	0.950535359130485	6	5	949	1505	1.40790099952404
R-MMU-5654738	Signaling by FGFR2	21	0.766213050964051	1	7	14	948	1496	0.860383944153578
R-MMU-5654741	Signaling by FGFR3	 8	0.376747677580977	1	4	4	951	1506	1.29057591623037
R-MMU-5654743	Signaling by FGFR4	 9	0.240483086902112	0.976450972497412	5	4	950	1506	1.43397324025596
R-MMU-5655862	Translesion synthesis by POLK	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5656121	Translesion synthesis by POLI	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5656169	Termination of translesion DNA synthesis	13	0.388521953694522	1	6	7	949	1503	1.19130084575111
R-MMU-5658442	Regulation of RAS by GAPs	24	0.460039534491685	1	10	14	945	1496	1.07547993019197
R-MMU-5663213	RHO GTPases Activate WASPs and WAVEs	19	0.466857144991633	1	8	11	947	1499	1.08680077156241
R-MMU-5663220	RHO GTPases Activate Formins	59	1.27454072231472e-06	0.00108973231757909	41	18	914	1492	1.79368178187949
R-MMU-5668541	TNFR2 non-canonical NF-kB pathway	29	0.988993951779031	1	6	23	949	1487	0.534031413612565
R-MMU-5668599	RHO GTPases Activate NADPH Oxidases	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5669034	TNFs bind their physiological receptors	 5	1	1	0	5	955	1505	0
R-MMU-5673000	RAF activation	10	0.585960429426195	1	4	6	951	1504	1.03246073298429
R-MMU-5673001	RAF/MAP kinase cascade	79	0.413925789171173	1	32	47	923	1463	1.04552985618663
R-MMU-5674135	MAP2K and MAPK activation	11	0.432495639945135	1	5	6	950	1504	1.1732508329367
R-MMU-5675221	Negative regulation of MAPK pathway	10	0.0456568356664152	0.491330377812468	7	3	948	1507	1.80680628272251
R-MMU-5676590	NIK-->noncanonical NF-kB signaling	21	0.88397409083577	1	6	15	949	1495	0.737471952131638
R-MMU-5683057	MAPK family signaling cascades	89	0.325130620025589	1	37	52	918	1458	1.07306312136008
R-MMU-5683826	Surfactant metabolism	 8	0.658093979512041	1	3	5	952	1505	0.967931937172775
R-MMU-5684996	MAPK1/MAPK3 signaling	81	0.309525203153141	0.994902438706526	34	47	921	1463	1.08344644819339
R-MMU-5685938	HDR through Single Strand Annealing (SSA)	14	0.475046340571126	1	6	8	949	1502	1.10620792819746
R-MMU-5685942	HDR through Homologous Recombination (HRR)	24	0.176420123929582	0.828463222342633	12	12	943	1498	1.29057591623037
R-MMU-5686938	Regulation of TLR by endogenous ligand	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5687128	MAPK6/MAPK4 signaling	24	0.460039534491685	1	10	14	945	1496	1.07547993019197
R-MMU-5688426	Deubiquitination	70	0.952253794375433	1	21	49	934	1461	0.77434554973822
R-MMU-5689603	UCH proteinases	23	0.723994846332176	1	8	15	947	1495	0.897791941725472
R-MMU-5689880	Ub-specific processing proteases	55	0.973958026448136	1	15	40	940	1470	0.703950499762018
R-MMU-5689896	Ovarian tumor domain proteases	 8	0.658093979512041	1	3	5	952	1505	0.967931937172775
R-MMU-5689901	Metalloprotease DUBs	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-5693532	DNA Double-Strand Break Repair	49	0.0915357129256541	0.586410374487126	24	25	931	1485	1.26423763222567
R-MMU-5693537	Resolution of D-Loop Structures	10	0.335457731170874	1	5	5	950	1505	1.29057591623037
R-MMU-5693538	Homology Directed Repair	39	0.018233851054477	0.288702641695885	22	17	933	1493	1.45603436702913
R-MMU-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	15	0.89315329558889	1	4	11	951	1499	0.688307155322862
R-MMU-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	37	0.0409943435084781	0.468612814439083	20	17	935	1493	1.39521720673553
R-MMU-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	10	0.335457731170874	1	5	5	950	1505	1.29057591623037
R-MMU-5693571	Nonhomologous End-Joining (NHEJ)	12	0.525952105352131	1	5	7	950	1503	1.07547993019197
R-MMU-5693579	Homologous DNA Pairing and Strand Exchange	15	0.753005237184887	1	5	10	950	1500	0.860383944153578
R-MMU-5693606	DNA Double Strand Break Response	15	0.89315329558889	1	4	11	951	1499	0.688307155322862
R-MMU-5693607	Processing of DNA double-strand break ends	24	0.302772442404061	0.980569841876789	11	13	944	1497	1.18302792321117
R-MMU-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	15	0.753005237184887	1	5	10	950	1500	0.860383944153578
R-MMU-5694530	Cargo concentration in the ER	11	0.964035036174266	1	2	9	953	1501	0.469300333174679
R-MMU-5696394	DNA Damage Recognition in GG-NER	10	0.992645232303859	1	1	9	954	1501	0.258115183246073
R-MMU-5696395	Formation of Incision Complex in GG-NER	16	0.977090365042143	1	3	13	952	1497	0.483965968586387
R-MMU-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	 9	0.240483086902112	0.976450972497412	5	4	950	1506	1.43397324025596
R-MMU-5696398	Nucleotide Excision Repair	36	0.940174256498574	1	10	26	945	1484	0.716986620127981
R-MMU-5696399	Global Genome Nucleotide Excision Repair (GG-NER)	28	0.958785614976912	1	7	21	948	1489	0.645287958115183
R-MMU-5696400	Dual Incision in GG-NER	15	0.557526725322984	1	6	9	949	1501	1.03246073298429
R-MMU-606279	Deposition of new CENPA-containing nucleosomes at the centromere	19	0.00828384263710828	0.185373023890907	13	6	942	1504	1.76605125378892
R-MMU-611105	Respiratory electron transport	15	0.966711397671383	1	3	12	952	1498	0.516230366492147
R-MMU-622312	Inflammasomes	 5	0.295790411551848	0.976450972497412	3	2	952	1508	1.54869109947644
R-MMU-622323	Presynaptic nicotinic acetylcholine receptors	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-622327	Postsynaptic nicotinic acetylcholine receptors	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-674695	RNA Polymerase II Pre-transcription Events	25	0.996694453521508	1	4	21	951	1489	0.412984293193717
R-MMU-6781823	Formation of TC-NER Pre-Incision Complex	18	0.998225353733107	1	2	16	953	1494	0.286794648051193
R-MMU-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	29	0.853291530816481	1	9	20	946	1490	0.801047120418848
R-MMU-6782135	Dual incision in TC-NER	24	0.882262335110877	1	7	17	948	1493	0.752835951134381
R-MMU-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	25	0.815477762781758	1	8	17	947	1493	0.825968586387435
R-MMU-6783310	Fanconi Anemia Pathway	 6	0.161990641460539	0.777390742203147	4	2	951	1508	1.72076788830716
R-MMU-6783589	Interleukin-6 family signaling	 8	0.154435526652711	0.777390742203147	5	3	950	1507	1.61321989528796
R-MMU-6785631	ERBB2 Regulates Cell Motility	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-6788467	IL-6-type cytokine receptor ligand interactions	 6	0.161990641460539	0.777390742203147	4	2	951	1508	1.72076788830716
R-MMU-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	44	0.982018984970761	1	11	33	944	1477	0.645287958115183
R-MMU-6791312	TP53 Regulates Transcription of Cell Cycle Genes	17	0.0744479934736879	0.571764406855289	10	7	945	1503	1.51832460732984
R-MMU-6794361	Neurexins and neuroligins	 7	0.0842899209683114	0.571764406855289	5	2	950	1508	1.8436798803291
R-MMU-6794362	Protein-protein interactions at synapses	14	0.0471217438369852	0.491330377812468	9	5	946	1505	1.65931189229619
R-MMU-6796648	TP53 Regulates Transcription of DNA Repair Genes	14	0.951999777254884	1	3	11	952	1499	0.553103964098729
R-MMU-6799198	Complex I biogenesis	12	0.976269567477605	1	2	10	953	1500	0.430191972076789
R-MMU-6803157	Antimicrobial peptides	14	0.951999777254884	1	3	11	952	1499	0.553103964098729
R-MMU-6803529	FGFR2 alternative splicing	11	0.964035036174266	1	2	9	953	1501	0.469300333174679
R-MMU-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	 6	0.0352890024085576	0.450329806855474	5	1	950	1509	2.15095986038394
R-MMU-6804115	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	 5	0.295790411551848	0.976450972497412	3	2	952	1508	1.54869109947644
R-MMU-6804756	Regulation of TP53 Activity through Phosphorylation	29	0.605629755790305	1	11	18	944	1492	0.979057591623037
R-MMU-6804757	Regulation of TP53 Degradation	11	0.0842552776263429	0.571764406855289	7	4	948	1506	1.64255116611138
R-MMU-6804758	Regulation of TP53 Activity through Acetylation	 7	0.0842899209683114	0.571764406855289	5	2	950	1508	1.8436798803291
R-MMU-6805567	Keratinization	24	0.949066455669807	1	6	18	949	1492	0.645287958115183
R-MMU-6806003	Regulation of TP53 Expression and Degradation	11	0.0842552776263429	0.571764406855289	7	4	948	1506	1.64255116611138
R-MMU-6806667	Metabolism of fat-soluble vitamins	12	0.136367892908181	0.777390742203147	7	5	948	1505	1.50567190226876
R-MMU-6806834	Signaling by MET	30	0.237630374549858	0.976450972497412	14	16	941	1494	1.20453752181501
R-MMU-6807004	Negative regulation of MET activity	 7	0.552589116287892	1	3	4	952	1506	1.10620792819746
R-MMU-6807070	PTEN Regulation	34	0.82786204579571	1	11	23	944	1487	0.835078534031414
R-MMU-6807505	RNA polymerase II transcribes snRNA genes	24	0.982198338619588	1	5	19	950	1491	0.537739965095986
R-MMU-6807878	COPI-mediated anterograde transport	32	0.339766016140734	1	14	18	941	1492	1.12925392670157
R-MMU-6809371	Formation of the cornified envelope	20	0.85032807944385	1	6	14	949	1496	0.77434554973822
R-MMU-6811434	COPI-dependent Golgi-to-ER retrograde traffic	37	0.229252491224351	0.975178507446867	17	20	938	1490	1.1859346257252
R-MMU-6811436	COPI-independent Golgi-to-ER retrograde traffic	13	0.200313662169631	0.906180852672138	7	6	948	1504	1.38985098670963
R-MMU-6811438	Intra-Golgi traffic	10	0.812104521968813	1	3	7	952	1503	0.77434554973822
R-MMU-6811440	Retrograde transport at the Trans-Golgi-Network	13	0.807799123790612	1	4	9	951	1501	0.794200563834072
R-MMU-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	64	0.423861693429752	1	26	38	929	1472	1.04859293193717
R-MMU-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	29	0.605629755790305	1	11	18	944	1492	0.979057591623037
R-MMU-6814122	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	14	0.855780480014489	1	4	10	951	1500	0.737471952131638
R-MMU-68689	CDC6 association with the ORC:origin complex	 5	0.913963239144771	1	1	4	954	1506	0.516230366492147
R-MMU-68827	CDT1 association with the CDC6:ORC:origin complex	21	0.428735674609401	1	9	12	946	1498	1.10620792819746
R-MMU-68867	Assembly of the pre-replicative complex	27	0.114531715882279	0.709598674488036	14	13	941	1497	1.3383750242389
R-MMU-68875	Mitotic Prophase	40	0.162751979946624	0.777390742203147	19	21	936	1489	1.22604712041885
R-MMU-68877	Mitotic Prometaphase	82	0.00188784503076458	0.0768622619668436	45	37	910	1473	1.41648576171626
R-MMU-68882	Mitotic Anaphase	79	0.00141676022806971	0.0705587338117742	44	35	911	1475	1.43760355225661
R-MMU-68884	Mitotic Telophase/Cytokinesis	10	0.812104521968813	1	3	7	952	1503	0.77434554973822
R-MMU-68949	Orc1 removal from chromatin	29	0.106335782139318	0.673459953549015	15	14	940	1496	1.33507853403141
R-MMU-68952	DNA replication initiation	 5	0.0775228820925516	0.571764406855289	4	1	951	1509	2.06492146596859
R-MMU-68962	Activation of the pre-replicative complex	20	0.0010483611088171	0.0597565832025746	15	5	940	1505	1.93586387434555
R-MMU-69002	DNA Replication Pre-Initiation	36	0.01291276569954	0.244055111167733	21	15	934	1495	1.50567190226876
R-MMU-69017	CDK-mediated phosphorylation and removal of Cdc6	25	0.22528394557641	0.967928509888597	12	13	943	1497	1.23895287958115
R-MMU-69052	Switching of origins to a post-replicative state	37	0.0796488385863546	0.571764406855289	19	18	936	1492	1.32545634639875
R-MMU-69091	Polymerase switching	 8	0.0422025575576718	0.468612814439083	6	2	949	1508	1.93586387434555
R-MMU-69109	Leading Strand Synthesis	 8	0.0422025575576718	0.468612814439083	6	2	949	1508	1.93586387434555
R-MMU-69166	Removal of the Flap Intermediate	 8	0.00685066079365089	0.172273969957986	7	1	948	1509	2.25850785340314
R-MMU-69183	Processive synthesis on the lagging strand	 9	0.00294939327471888	0.102713470119704	8	1	947	1509	2.29435718440954
R-MMU-69186	Lagging Strand Synthesis	12	0.0118848841785987	0.236315720295393	9	3	946	1507	1.93586387434555
R-MMU-69190	DNA strand elongation	13	0.00585430018865209	0.156419583165548	10	3	945	1507	1.98550140958518
R-MMU-69202	Cyclin E associated events during G1/S transition 	31	0.177320198466318	0.828463222342633	15	16	940	1494	1.24894443506164
R-MMU-69206	G1/S Transition	52	0.00166707820955743	0.0712675934585801	31	21	924	1489	1.53876359242851
R-MMU-69231	Cyclin D associated events in G1	19	0.291367605829501	0.976450972497412	9	10	946	1500	1.22265086800772
R-MMU-69236	G1 Phase	19	0.291367605829501	0.976450972497412	9	10	946	1500	1.22265086800772
R-MMU-69239	Synthesis of DNA	52	0.00397890554683695	0.121498722948057	30	22	925	1488	1.48912605718888
R-MMU-69242	S Phase	73	0.0130758770695003	0.244055111167733	38	35	917	1475	1.34361328265079
R-MMU-69273	Cyclin A/B1/B2 associated events during G2/M transition	14	0.127471219813545	0.767520372820993	8	6	947	1504	1.47494390426328
R-MMU-69275	G2/M Transition	65	0.273106831881407	0.976450972497412	28	37	927	1473	1.1118807893677
R-MMU-69306	DNA Replication	56	0.00156770374356024	0.0705587338117742	33	23	922	1487	1.5210359012715
R-MMU-69473	G2/M DNA damage checkpoint	28	0.548152410127759	1	11	17	944	1493	1.014023934181
R-MMU-69481	G2/M Checkpoints	56	0.145760661010245	0.777390742203147	26	30	929	1480	1.19839192221391
R-MMU-69541	Stabilization of p53	17	0.700852893361687	1	6	11	949	1499	0.910994764397906
R-MMU-69563	p53-Dependent G1 DNA Damage Response	23	0.394511579455174	1	10	13	945	1497	1.12223992715684
R-MMU-69580	p53-Dependent G1/S DNA damage checkpoint	23	0.394511579455174	1	10	13	945	1497	1.12223992715684
R-MMU-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	16	0.633324515636783	1	6	10	949	1500	0.967931937172775
R-MMU-69610	p53-Independent DNA Damage Response	16	0.633324515636783	1	6	10	949	1500	0.967931937172775
R-MMU-69613	p53-Independent G1/S DNA damage checkpoint	16	0.633324515636783	1	6	10	949	1500	0.967931937172775
R-MMU-69615	G1/S DNA Damage Checkpoints	23	0.394511579455174	1	10	13	945	1497	1.12223992715684
R-MMU-69618	Mitotic Spindle Checkpoint	51	4.23331721042328e-05	0.00402165134990211	34	17	921	1493	1.72076788830716
R-MMU-69656	Cyclin A:Cdk2-associated events at S phase entry	33	0.0918986519256675	0.586410374487126	17	16	938	1494	1.32968427732826
R-MMU-70171	Glycolysis	24	0.0400706291070769	0.468612814439083	14	10	941	1500	1.50567190226876
R-MMU-70221	Glycogen breakdown (glycogenolysis)	10	0.335457731170874	1	5	5	950	1505	1.29057591623037
R-MMU-70263	Gluconeogenesis	13	0.0815572335412252	0.571764406855289	8	5	947	1505	1.58840112766814
R-MMU-70268	Pyruvate metabolism	12	0.0470319809964579	0.491330377812468	8	4	947	1506	1.72076788830716
R-MMU-70326	Glucose metabolism	31	0.0221156205639454	0.331734308459181	18	13	937	1497	1.49873332207397
R-MMU-70895	Branched-chain amino acid catabolism	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-71064	Lysine catabolism	 6	0.161990641460539	0.777390742203147	4	2	951	1508	1.72076788830716
R-MMU-71291	Metabolism of amino acids and derivatives	89	0.0388332687798705	0.468612814439083	43	46	912	1464	1.24707335725631
R-MMU-71403	Citric acid cycle (TCA cycle)	 7	0.265591602116843	0.976450972497412	4	3	951	1507	1.47494390426328
R-MMU-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	18	0.0150610140019462	0.257957363690019	12	6	943	1504	1.72076788830716
R-MMU-72086	mRNA Capping	12	0.976269567477605	1	2	10	953	1500	0.430191972076789
R-MMU-72163	mRNA Splicing - Major Pathway	60	0.992013082870895	1	15	45	940	1465	0.645287958115183
R-MMU-72165	mRNA Splicing - Minor Pathway	18	0.887329555538054	1	5	13	950	1497	0.716986620127981
R-MMU-72172	mRNA Splicing	61	0.993782112038731	1	15	46	940	1464	0.634709466998541
R-MMU-72187	mRNA 3'-end processing	19	0.809085851242024	1	6	13	949	1497	0.81510057867181
R-MMU-72202	Transport of Mature Transcript to Cytoplasm	29	0.454098571770867	1	12	17	943	1493	1.06806282722513
R-MMU-72203	Processing of Capped Intron-Containing Pre-mRNA	79	0.992360945478183	1	21	58	934	1452	0.686128968122473
R-MMU-72312	rRNA processing	44	0.982018984970761	1	11	33	944	1477	0.645287958115183
R-MMU-72613	Eukaryotic Translation Initiation	14	0.951999777254884	1	3	11	952	1499	0.553103964098729
R-MMU-72649	Translation initiation complex formation	 7	0.967806013924123	1	1	6	954	1504	0.368735976065819
R-MMU-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	 8	0.880248326000106	1	2	6	953	1504	0.645287958115183
R-MMU-72689	Formation of a pool of free 40S subunits	 9	0.987965816481197	1	1	8	954	1502	0.286794648051193
R-MMU-72695	Formation of the ternary complex, and subsequently, the 43S complex	 7	0.967806013924123	1	1	6	954	1504	0.368735976065819
R-MMU-72702	Ribosomal scanning and start codon recognition	 8	0.880248326000106	1	2	6	953	1504	0.645287958115183
R-MMU-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	13	0.984431060397596	1	2	11	953	1499	0.397100281917036
R-MMU-72737	Cap-dependent Translation Initiation	14	0.951999777254884	1	3	11	952	1499	0.553103964098729
R-MMU-72766	Translation	47	0.792406946058357	1	16	31	939	1479	0.878689985518547
R-MMU-73614	Pyrimidine salvage	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-73728	RNA Polymerase I Promoter Opening	11	0.219012240641761	0.950535359130485	6	5	949	1505	1.40790099952404
R-MMU-73762	RNA Polymerase I Transcription Initiation	10	0.585960429426195	1	4	6	951	1504	1.03246073298429
R-MMU-73772	RNA Polymerase I Promoter Escape	17	0.509522489807793	1	7	10	948	1500	1.06282722513089
R-MMU-73776	RNA Polymerase II Promoter Escape	15	0.999375345779188	1	1	14	954	1496	0.172076788830716
R-MMU-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	15	0.999375345779188	1	1	14	954	1496	0.172076788830716
R-MMU-73854	RNA Polymerase I Promoter Clearance	21	0.2667438623249	0.976450972497412	10	11	945	1499	1.2291199202194
R-MMU-73856	RNA Polymerase II Transcription Termination	21	0.88397409083577	1	6	15	949	1495	0.737471952131638
R-MMU-73863	RNA Polymerase I Transcription Termination	 9	0.744261294206028	1	3	6	952	1504	0.860383944153578
R-MMU-73864	RNA Polymerase I Transcription	22	0.191501184213048	0.880287701624494	11	11	944	1499	1.29057591623037
R-MMU-73884	Base Excision Repair	24	0.0400706291070769	0.468612814439083	14	10	941	1500	1.50567190226876
R-MMU-73886	Chromosome Maintenance	34	0.000561002160273373	0.0385389380035219	23	11	932	1499	1.74607329842932
R-MMU-73887	Death Receptor Signalling	33	0.974628715218582	1	8	25	947	1485	0.625733777566238
R-MMU-73893	DNA Damage Bypass	20	0.538554833518218	1	8	12	947	1498	1.03246073298429
R-MMU-73894	DNA Repair	91	0.389845176790102	1	37	54	918	1456	1.04947931649502
R-MMU-73927	Depurination	 8	0.376747677580977	1	4	4	951	1506	1.29057591623037
R-MMU-73929	Base-Excision Repair, AP Site Formation	 9	0.240483086902112	0.976450972497412	5	4	950	1506	1.43397324025596
R-MMU-73933	Resolution of Abasic Sites (AP sites)	17	0.0744479934736879	0.571764406855289	10	7	945	1503	1.51832460732984
R-MMU-74158	RNA Polymerase III Transcription	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-74217	Purine salvage	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-74259	Purine catabolism	 9	0.744261294206028	1	3	6	952	1504	0.860383944153578
R-MMU-74751	Insulin receptor signalling cascade	17	0.319303624788831	1	8	9	947	1501	1.21465968586387
R-MMU-74752	Signaling by Insulin receptor	25	0.22528394557641	0.967928509888597	12	13	943	1497	1.23895287958115
R-MMU-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	 8	0.376747677580977	1	4	4	951	1506	1.29057591623037
R-MMU-75067	Processing of Capped Intronless Pre-mRNA	 7	0.967806013924123	1	1	6	954	1504	0.368735976065819
R-MMU-75105	Fatty acyl-CoA biosynthesis	17	0.00771006616074123	0.183114071317604	12	5	943	1505	1.82198952879581
R-MMU-75153	Apoptotic execution phase	21	0.14406667399577	0.777390742203147	11	10	944	1500	1.35203191224134
