Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0048536	spleen development	 11	0.387196429366767	0.98536875238176	5	6	1616	2744	1.22567438730301
GO:0048538	thymus development	 19	0.4071786487977	1	8	11	1613	2739	1.13536153771226
GO:0048545	response to steroid hormone	  9	0.0158160203253439	0.337683836946336	7	2	1614	2748	2.09726506271849
GO:0048546	digestive tract morphogenesis	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0048557	embryonic digestive tract morphogenesis	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0048565	digestive tract development	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0048568	embryonic organ development	 16	0.579969549388792	1	6	10	1615	2740	1.01118136952498
GO:0048589	developmental growth	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0048592	eye morphogenesis	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0048593	camera-type eye morphogenesis	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0048596	embryonic camera-type eye morphogenesis	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0048598	embryonic morphogenesis	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0048643	positive regulation of skeletal muscle tissue development	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0048661	positive regulation of smooth muscle cell proliferation	 36	0.226443390371986	0.874292856505159	16	20	1605	2730	1.19843717869628
GO:0048662	negative regulation of smooth muscle cell proliferation	 10	0.121417105926346	0.710114109470648	6	4	1615	2746	1.61789019123998
GO:0048663	neuron fate commitment	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0048665	neuron fate specification	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0048666	neuron development	 18	0.71158646990997	1	6	12	1615	2738	0.898827884022208
GO:0048667	cell morphogenesis involved in neuron differentiation	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0048675	axon extension	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0048678	response to axon injury	 12	0.0086204369847812	0.25166398176999	9	3	1612	2747	2.02236273904997
GO:0048679	regulation of axon regeneration	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0048680	positive regulation of axon regeneration	  5	0.00698752388695992	0.221476302604128	5	0	1616	2750	2.69648365206663
GO:0048701	embryonic cranial skeleton morphogenesis	 15	0.866800508304316	1	4	11	1617	2739	0.719062307217767
GO:0048704	embryonic skeletal system morphogenesis	 18	0.857088356526676	1	5	13	1616	2737	0.749023236685174
GO:0048705	skeletal system morphogenesis	 15	0.302496509430501	0.928961961772567	7	8	1614	2742	1.25835903763109
GO:0048706	embryonic skeletal system development	 16	0.206480619691051	0.874292856505159	8	8	1613	2742	1.34824182603331
GO:0048709	oligodendrocyte differentiation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0048711	positive regulation of astrocyte differentiation	  5	0.00698752388695992	0.221476302604128	5	0	1616	2750	2.69648365206663
GO:0048714	positive regulation of oligodendrocyte differentiation	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0048715	negative regulation of oligodendrocyte differentiation	  9	0.0701198146538523	0.528541035757744	6	3	1615	2747	1.79765576804442
GO:0048738	cardiac muscle tissue development	 11	0.0675829846107961	0.528541035757744	7	4	1614	2746	1.71594414222422
GO:0048739	cardiac muscle fiber development	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0048741	skeletal muscle fiber development	  8	0.0339172851015134	0.448933792822859	6	2	1615	2748	2.02236273904997
GO:0048745	smooth muscle tissue development	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0048747	muscle fiber development	  7	0.000956905849120665	0.0760474342870617	7	0	1614	2750	2.69648365206663
GO:0048754	branching morphogenesis of an epithelial tube	 15	0.019177901883888	0.363364088011944	10	5	1611	2745	1.79765576804442
GO:0048771	tissue remodeling	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0048786	presynaptic active zone	  5	1	1	0	5	1621	2745	0
GO:0048812	neuron projection morphogenesis	 18	0.0328106557527666	0.448933792822859	11	7	1610	2743	1.64785112070738
GO:0048813	dendrite morphogenesis	 12	0.47763441574499	1	5	7	1616	2743	1.12353485502776
GO:0048821	erythrocyte development	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0048839	inner ear development	 16	0.579969549388792	1	6	10	1615	2740	1.01118136952498
GO:0048844	artery morphogenesis	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0048856	anatomical structure development	 14	0.423351680119263	1	6	8	1615	2742	1.1556358508857
GO:0048863	stem cell differentiation	 10	1	1	0	10	1621	2740	0
GO:0048870	cell motility	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0048872	homeostasis of number of cells	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0048873	homeostasis of number of cells within a tissue	 11	0.0675829846107961	0.528541035757744	7	4	1614	2746	1.71594414222422
GO:0050431	transforming growth factor beta binding	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0050482	arachidonic acid secretion	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0050660	flavin adenine dinucleotide binding	 13	0.772092592176301	1	4	9	1617	2741	0.829687277558962
GO:0050661	NADP binding	 10	0.121417105926346	0.710114109470648	6	4	1615	2746	1.61789019123998
GO:0050662	coenzyme binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0050678	regulation of epithelial cell proliferation	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0050679	positive regulation of epithelial cell proliferation	 27	0.574467342435252	1	10	17	1611	2733	0.998697648913565
GO:0050680	negative regulation of epithelial cell proliferation	 30	0.918440291178907	1	8	22	1613	2728	0.719062307217767
GO:0050681	androgen receptor binding	 11	0.837750994012784	1	3	8	1618	2742	0.735404632381807
GO:0050699	WW domain binding	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0050709	negative regulation of protein secretion	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0050714	positive regulation of protein secretion	 17	0.978098566195419	1	3	14	1618	2736	0.475850056247052
GO:0050715	positive regulation of cytokine secretion	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0050718	positive regulation of interleukin-1 beta secretion	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0050727	regulation of inflammatory response	 15	0.866800508304316	1	4	11	1617	2739	0.719062307217767
GO:0050728	negative regulation of inflammatory response	 31	0.0694110137122935	0.528541035757744	16	15	1605	2735	1.39173349784084
GO:0050729	positive regulation of inflammatory response	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	  6	0.0289935828529927	0.448381840769795	5	1	1616	2749	2.24706971005552
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	 40	0.40831494342251	1	16	24	1605	2726	1.07859346082665
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0050750	low-density lipoprotein particle receptor binding	  9	0.984630666865282	1	1	8	1620	2742	0.299609294674069
GO:0050765	negative regulation of phagocytosis	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0050766	positive regulation of phagocytosis	 21	0.850360079129928	1	6	15	1615	2735	0.770423900590464
GO:0050767	regulation of neurogenesis	 12	0.0362473632093955	0.448933792822859	8	4	1613	2746	1.79765576804442
GO:0050768	negative regulation of neurogenesis	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0050769	positive regulation of neurogenesis	 10	0.990342195753722	1	1	9	1620	2741	0.269648365206663
GO:0050771	negative regulation of axonogenesis	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0050772	positive regulation of axonogenesis	 13	0.166705340484931	0.79358399189249	7	6	1614	2744	1.45195273572818
GO:0050775	positive regulation of dendrite morphogenesis	 10	0.121417105926346	0.710114109470648	6	4	1615	2746	1.61789019123998
GO:0050776	regulation of immune response	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0050790	regulation of catalytic activity	 21	0.543943711555115	1	8	13	1613	2737	1.02723186745395
GO:0050796	regulation of insulin secretion	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0050804	modulation of chemical synaptic transmission	 23	0.808731326711183	1	7	16	1614	2734	0.820668937585495
GO:0050806	positive regulation of synaptic transmission	 10	0.990342195753722	1	1	9	1620	2741	0.269648365206663
GO:0050807	regulation of synapse organization	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0050808	synapse organization	 12	0.881082557011305	1	3	9	1618	2741	0.674120913016656
GO:0050821	protein stabilization	 57	0.764940098650946	1	19	38	1602	2712	0.898827884022208
GO:0050829	defense response to Gram-negative bacterium	  8	0.9755447117189	1	1	7	1620	2743	0.337060456508328
GO:0050830	defense response to Gram-positive bacterium	 12	0.707756305017222	1	4	8	1617	2742	0.898827884022209
GO:0050832	defense response to fungus	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0050839	cell adhesion molecule binding	 22	0.76529826235933	1	7	15	1614	2735	0.857972071112108
GO:0050840	extracellular matrix binding	 14	0.102096192203968	0.680879267821798	8	6	1613	2744	1.54084780118093
GO:0050847	progesterone receptor signaling pathway	  5	1	1	0	5	1621	2745	0
GO:0050850	positive regulation of calcium-mediated signaling	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0050852	T cell receptor signaling pathway	 12	0.47763441574499	1	5	7	1616	2743	1.12353485502776
GO:0050853	B cell receptor signaling pathway	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0050868	negative regulation of T cell activation	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0050870	positive regulation of T cell activation	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0050872	white fat cell differentiation	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0050873	brown fat cell differentiation	 13	0.0640935809337508	0.528541035757744	8	5	1613	2745	1.65937455511792
GO:0050877	nervous system process	 11	0.954443776392988	1	2	9	1619	2741	0.490269754921205
GO:0050884	neuromuscular process controlling posture	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0050885	neuromuscular process controlling balance	 17	0.135312010717701	0.710114109470648	9	8	1612	2742	1.42755016874115
GO:0050890	cognition	 11	0.186018051505006	0.848800072337835	6	5	1615	2745	1.47080926476361
GO:0050892	intestinal absorption	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0050896	response to stimulus	 31	0.999900041647277	1	3	28	1618	2722	0.260950030845157
GO:0050900	leukocyte migration	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0050901	leukocyte tethering or rolling	  5	1	1	0	5	1621	2745	0
GO:0050905	neuromuscular process	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	 11	1	1	0	11	1621	2739	0
GO:0050918	positive chemotaxis	 11	0.017829412392986	0.363364088011944	8	3	1613	2747	1.96107901968482
GO:0050919	negative chemotaxis	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0050921	positive regulation of chemotaxis	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0050927	positive regulation of positive chemotaxis	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0050930	induction of positive chemotaxis	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0050965	detection of temperature stimulus involved in sensory perception of pain	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0050966	detection of mechanical stimulus involved in sensory perception of pain	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0050998	nitric-oxide synthase binding	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0051000	positive regulation of nitric-oxide synthase activity	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0051010	microtubule plus-end binding	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0051015	actin filament binding	 72	9.36028635071567e-07	0.00183629424218683	47	25	1574	2725	1.76020460621016
GO:0051016	barbed-end actin filament capping	  9	0.0701198146538523	0.528541035757744	6	3	1615	2747	1.79765576804442
GO:0051017	actin filament bundle assembly	 16	0.0934465963216342	0.641128805938118	9	7	1612	2743	1.51677205428748
GO:0051019	mitogen-activated protein kinase binding	 10	0.0359216204721896	0.448933792822859	7	3	1614	2747	1.88753855644664
GO:0051020	GTPase binding	 13	0.341050026682105	0.969924578864316	6	7	1615	2743	1.24453091633844
GO:0051028	mRNA transport	 36	0.981949675802136	1	8	28	1613	2722	0.599218589348139
GO:0051059	NF-kappaB binding	 14	0.423351680119263	1	6	8	1615	2742	1.1556358508857
GO:0051082	unfolded protein binding	 28	0.976500753500397	1	6	22	1615	2728	0.577817925442848
GO:0051085	chaperone cofactor-dependent protein refolding	 11	0.837750994012784	1	3	8	1618	2742	0.735404632381807
GO:0051087	chaperone binding	 40	0.40831494342251	1	16	24	1605	2726	1.07859346082665
GO:0051091	positive regulation of DNA-binding transcription factor activity	 38	0.888836264244102	1	11	27	1610	2723	0.780561057177181
GO:0051092	positive regulation of NF-kappaB transcription factor activity	 30	0.840320506967311	1	9	21	1612	2729	0.808945095619988
GO:0051117	ATPase binding	 33	0.319949838388382	0.969924578864316	14	19	1607	2731	1.14396276148281
GO:0051145	smooth muscle cell differentiation	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0051146	striated muscle cell differentiation	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0051152	positive regulation of smooth muscle cell differentiation	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0051209	release of sequestered calcium ion into cytosol	 18	0.185113328194816	0.848800072337835	9	9	1612	2741	1.34824182603331
GO:0051213	dioxygenase activity	 19	0.88976193662496	1	5	14	1616	2736	0.709600961070165
GO:0051216	cartilage development	 26	0.222681365716162	0.874292856505159	12	14	1609	2736	1.24453091633844
GO:0051219	phosphoprotein binding	 16	0.377175534783405	0.98536875238176	7	9	1614	2741	1.17971159777915
GO:0051223	regulation of protein transport	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0051225	spindle assembly	 11	0.186018051505006	0.848800072337835	6	5	1615	2745	1.47080926476361
GO:0051233	spindle midzone	 12	0.0086204369847812	0.25166398176999	9	3	1612	2747	2.02236273904997
GO:0051246	regulation of protein metabolic process	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0051247	positive regulation of protein metabolic process	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0051252	regulation of RNA metabolic process	 12	0.707756305017222	1	4	8	1617	2742	0.898827884022209
GO:0051259	protein complex oligomerization	 16	0.206480619691051	0.874292856505159	8	8	1613	2742	1.34824182603331
GO:0051260	protein homooligomerization	 49	0.0581439922290075	0.528541035757744	24	25	1597	2725	1.32072668672651
GO:0051262	protein tetramerization	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0051276	chromosome organization	 18	0.52551977682233	1	7	11	1614	2739	1.04863253135924
GO:0051279	regulation of release of sequestered calcium ion into cytosol	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0051280	negative regulation of release of sequestered calcium ion into cytosol	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	 11	0.631049008593145	1	4	7	1617	2743	0.980539509842409
GO:0051287	NAD binding	 16	0.0100667043623015	0.256683598009436	11	5	1610	2745	1.85383251079581
GO:0051289	protein homotetramerization	 26	0.123126678956176	0.710114109470648	13	13	1608	2737	1.34824182603331
GO:0051290	protein heterotetramerization	 14	0.0355916224810885	0.448933792822859	9	5	1612	2745	1.73345377632855
GO:0051291	protein heterooligomerization	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0051298	centrosome duplication	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0051310	metaphase plate congression	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0051321	meiotic cell cycle	 27	0.723164295093826	1	9	18	1612	2732	0.898827884022208
GO:0051371	muscle alpha-actinin binding	  9	0.0701198146538523	0.528541035757744	6	3	1615	2747	1.79765576804442
GO:0051382	kinetochore assembly	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0051383	kinetochore organization	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0051384	response to glucocorticoid	 24	0.246190921979537	0.874292856505159	11	13	1610	2737	1.23588834053054
GO:0051393	alpha-actinin binding	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0051402	neuron apoptotic process	 19	0.989381531910217	1	3	16	1618	2734	0.425760576642099
GO:0051403	stress-activated MAPK cascade	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0051412	response to corticosterone	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0051443	positive regulation of ubiquitin-protein transferase activity	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0051457	maintenance of protein location in nucleus	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0051480	regulation of cytosolic calcium ion concentration	 11	0.0675829846107961	0.528541035757744	7	4	1614	2746	1.71594414222422
GO:0051481	negative regulation of cytosolic calcium ion concentration	 11	0.186018051505006	0.848800072337835	6	5	1615	2745	1.47080926476361
GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0051489	regulation of filopodium assembly	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0051491	positive regulation of filopodium assembly	 15	0.503921793911772	1	6	9	1615	2741	1.07859346082665
GO:0051493	regulation of cytoskeleton organization	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0051496	positive regulation of stress fiber assembly	 25	0.0415919271853559	0.499976906207156	14	11	1607	2739	1.51003084515731
GO:0051497	negative regulation of stress fiber assembly	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0051536	iron-sulfur cluster binding	 17	0.135312010717701	0.710114109470648	9	8	1612	2742	1.42755016874115
GO:0051539	4 iron, 4 sulfur cluster binding	 15	0.0602122033768893	0.528541035757744	9	6	1612	2744	1.61789019123998
GO:0051549	positive regulation of keratinocyte migration	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0051560	mitochondrial calcium ion homeostasis	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0051591	response to cAMP	 21	0.367346836281681	0.98536875238176	9	12	1612	2738	1.1556358508857
GO:0051592	response to calcium ion	 23	0.195629676025694	0.874292856505159	11	12	1610	2738	1.28962261620578
GO:0051593	response to folic acid	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0051602	response to electrical stimulus	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0051603	proteolysis involved in cellular protein catabolic process	 23	0.90820894290398	1	6	17	1615	2733	0.703430517930424
GO:0051607	defense response to virus	 37	0.657085318487026	1	13	24	1608	2726	0.947413175050436
GO:0051642	centrosome localization	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0051683	establishment of Golgi localization	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0051693	actin filament capping	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0051721	protein phosphatase 2A binding	 13	0.772092592176301	1	4	9	1617	2741	0.829687277558962
GO:0051726	regulation of cell cycle	 59	0.0651049734371484	0.528541035757744	28	31	1593	2719	1.27968715691297
GO:0051764	actin crosslink formation	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0051781	positive regulation of cell division	 16	0.206480619691051	0.874292856505159	8	8	1613	2742	1.34824182603331
GO:0051782	negative regulation of cell division	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0051787	misfolded protein binding	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0051865	protein autoubiquitination	 19	0.594552101503364	1	7	12	1614	2738	0.99344134549823
GO:0051879	Hsp90 protein binding	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0051881	regulation of mitochondrial membrane potential	 13	0.0640935809337508	0.528541035757744	8	5	1613	2745	1.65937455511792
GO:0051893	regulation of focal adhesion assembly	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0051894	positive regulation of focal adhesion assembly	  9	0.0701198146538523	0.528541035757744	6	3	1615	2747	1.79765576804442
GO:0051895	negative regulation of focal adhesion assembly	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0051896	regulation of protein kinase B signaling	  5	0.00698752388695992	0.221476302604128	5	0	1616	2750	2.69648365206663
GO:0051897	positive regulation of protein kinase B signaling	 36	0.95712400014721	1	9	27	1612	2723	0.674120913016656
GO:0051898	negative regulation of protein kinase B signaling	 15	0.866800508304316	1	4	11	1617	2739	0.719062307217767
GO:0051920	peroxiredoxin activity	  6	0.00258631209375338	0.140144134524929	6	0	1615	2750	2.69648365206663
GO:0051924	regulation of calcium ion transport	 15	0.302496509430501	0.928961961772567	7	8	1614	2742	1.25835903763109
GO:0051926	negative regulation of calcium ion transport	  6	0.0289935828529927	0.448381840769795	5	1	1616	2749	2.24706971005552
GO:0051928	positive regulation of calcium ion transport	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0051930	regulation of sensory perception of pain	 12	0.881082557011305	1	3	9	1618	2741	0.674120913016656
GO:0051959	dynein light intermediate chain binding	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0051965	positive regulation of synapse assembly	 14	0.102096192203968	0.680879267821798	8	6	1613	2744	1.54084780118093
GO:0051967	negative regulation of synaptic transmission, glutamatergic	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0051968	positive regulation of synaptic transmission, glutamatergic	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0051973	positive regulation of telomerase activity	 12	0.260583248437255	0.874292856505159	6	6	1615	2744	1.34824182603331
GO:0051983	regulation of chromosome segregation	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0052689	carboxylic ester hydrolase activity	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0055003	cardiac myofibril assembly	  9	0.0701198146538523	0.528541035757744	6	3	1615	2747	1.79765576804442
GO:0055007	cardiac muscle cell differentiation	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0055008	cardiac muscle tissue morphogenesis	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0055010	ventricular cardiac muscle tissue morphogenesis	  9	0.0701198146538523	0.528541035757744	6	3	1615	2747	1.79765576804442
GO:0055013	cardiac muscle cell development	  6	0.0289935828529927	0.448381840769795	5	1	1616	2749	2.24706971005552
GO:0055037	recycling endosome	 31	0.972781708224049	1	7	24	1614	2726	0.608883405305367
GO:0055038	recycling endosome membrane	 15	0.149963608006343	0.741132558410753	8	7	1613	2743	1.43812461443553
GO:0055072	iron ion homeostasis	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0055074	calcium ion homeostasis	 14	0.231314488765893	0.874292856505159	7	7	1614	2743	1.34824182603331
GO:0055085	transmembrane transport	 95	0.891793789539048	1	30	65	1591	2685	0.851521153284198
GO:0055088	lipid homeostasis	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0055089	fatty acid homeostasis	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0055093	response to hyperoxia	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0060021	roof of mouth development	 20	0.47666871145095	1	8	12	1613	2738	1.07859346082665
GO:0060037	pharyngeal system development	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0060038	cardiac muscle cell proliferation	  8	0.9755447117189	1	1	7	1620	2743	0.337060456508328
GO:0060041	retina development in camera-type eye	 17	0.135312010717701	0.710114109470648	9	8	1612	2742	1.42755016874115
GO:0060042	retina morphogenesis in camera-type eye	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0060044	negative regulation of cardiac muscle cell proliferation	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0060045	positive regulation of cardiac muscle cell proliferation	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0060047	heart contraction	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0060048	cardiac muscle contraction	 18	0.0328106557527666	0.448933792822859	11	7	1610	2743	1.64785112070738
GO:0060065	uterus development	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0060070	canonical Wnt signaling pathway	 27	0.723164295093826	1	9	18	1612	2732	0.898827884022208
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0060076	excitatory synapse	 12	0.47763441574499	1	5	7	1616	2743	1.12353485502776
GO:0060077	inhibitory synapse	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0060078	regulation of postsynaptic membrane potential	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0060079	excitatory postsynaptic potential	 14	0.824696881307542	1	4	10	1617	2740	0.770423900590465
GO:0060090	molecular adaptor activity	 25	0.0415919271853559	0.499976906207156	14	11	1607	2739	1.51003084515731
GO:0060100	positive regulation of phagocytosis, engulfment	  5	1	1	0	5	1621	2745	0
GO:0060122	inner ear receptor cell stereocilium organization	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0060124	positive regulation of growth hormone secretion	  6	1	1	0	6	1621	2744	0
GO:0060134	prepulse inhibition	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0060135	maternal process involved in female pregnancy	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0060136	embryonic process involved in female pregnancy	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0060170	ciliary membrane	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0060173	limb development	  9	0.984630666865282	1	1	8	1620	2742	0.299609294674069
GO:0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0060216	definitive hemopoiesis	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0060236	regulation of mitotic spindle organization	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
