Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0031252	cell leading edge	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0031297	replication fork processing	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0031334	positive regulation of protein-containing complex assembly	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0031397	negative regulation of protein ubiquitination	  8	0.237355486348997	1	4	4	588	1237	1.54814189189189
GO:0031398	positive regulation of protein ubiquitination	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0031410	cytoplasmic vesicle	 78	0.878298488456972	1	21	57	571	1184	0.833614864864865
GO:0031430	M band	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0031490	chromatin DNA binding	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0031514	motile cilium	 15	0.562599233830235	1	5	10	587	1231	1.03209459459459
GO:0031532	actin cytoskeleton reorganization	 10	0.676639667427998	1	3	7	589	1234	0.928885135135135
GO:0031594	neuromuscular junction	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0031625	ubiquitin protein ligase binding	 29	0.106603736372508	1	13	16	579	1225	1.38798928238583
GO:0031647	regulation of protein stability	 13	0.649054367165907	1	4	9	588	1232	0.952702702702703
GO:0031667	response to nutrient levels	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0031901	early endosome membrane	 18	0.882407555321744	1	4	14	588	1227	0.688063063063063
GO:0031902	late endosome membrane	 12	0.577270197499861	1	4	8	588	1233	1.03209459459459
GO:0031965	nuclear membrane	 32	0.322385065820991	1	12	20	580	1221	1.16110641891892
GO:0031966	mitochondrial membrane	 11	0.106447717586912	1	6	5	586	1236	1.68888206388206
GO:0032006	regulation of TOR signaling	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0032007	negative regulation of TOR signaling	  6	1	1	0	6	592	1235	0
GO:0032040	small-subunit processome	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0032088	negative regulation of NF-kappaB transcription factor activity	 11	0.743720502629578	1	3	8	589	1233	0.844441031941032
GO:0032091	negative regulation of protein binding	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0032092	positive regulation of protein binding	  8	0.237355486348997	1	4	4	588	1237	1.54814189189189
GO:0032147	activation of protein kinase activity	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0032148	activation of protein kinase B activity	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0032154	cleavage furrow	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0032211	negative regulation of telomere maintenance via telomerase	  5	1	1	0	5	592	1236	0
GO:0032259	methylation	 19	0.246026187550094	1	8	11	584	1230	1.30369843527738
GO:0032266	phosphatidylinositol-3-phosphate binding	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0032355	response to estradiol	 11	0.915060873220733	1	2	9	590	1232	0.562960687960688
GO:0032418	lysosome localization	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0032433	filopodium tip	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0032456	endocytic recycling	  8	0.956177301222405	1	1	7	591	1234	0.387035472972973
GO:0032482	Rab protein signal transduction	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0032496	response to lipopolysaccharide	 14	0.880255455830215	1	3	11	589	1230	0.663489382239382
GO:0032508	DNA duplex unwinding	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0032515	negative regulation of phosphoprotein phosphatase activity	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0032580	Golgi cisterna membrane	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0032587	ruffle membrane	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0032588	trans-Golgi network membrane	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0032728	positive regulation of interferon-beta production	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0032755	positive regulation of interleukin-6 production	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0032868	response to insulin	  8	0.237355486348997	1	4	4	588	1237	1.54814189189189
GO:0032869	cellular response to insulin stimulus	 12	0.577270197499861	1	4	8	588	1233	1.03209459459459
GO:0032870	cellular response to hormone stimulus	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0032880	regulation of protein localization	 10	0.412375242636035	1	4	6	588	1235	1.23851351351351
GO:0032922	circadian regulation of gene expression	  9	0.970392664332726	1	1	8	591	1233	0.344031531531532
GO:0032956	regulation of actin cytoskeleton organization	 13	0.0884771039866617	0.91997351348839	7	6	585	1235	1.66722972972973
GO:0032991	protein-containing complex	 75	0.203094267991886	1	28	47	564	1194	1.15594594594595
GO:0033017	sarcoplasmic reticulum membrane	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0033138	positive regulation of peptidyl-serine phosphorylation	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0033555	multicellular organismal response to stress	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0033674	positive regulation of kinase activity	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0034097	response to cytokine	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0034198	cellular response to amino acid starvation	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0034220	ion transmembrane transport	 14	0.712224436472029	1	4	10	588	1231	0.88465250965251
GO:0034237	protein kinase A regulatory subunit binding	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0034446	substrate adhesion-dependent cell spreading	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0034451	centriolar satellite	 13	0.649054367165907	1	4	9	588	1232	0.952702702702703
GO:0034599	cellular response to oxidative stress	  6	1	1	0	6	592	1235	0
GO:0034605	cellular response to heat	  6	1	1	0	6	592	1235	0
GO:0034613	cellular protein localization	  9	0.842454396339836	1	2	7	590	1234	0.688063063063063
GO:0034644	cellular response to UV	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0034765	regulation of ion transmembrane transport	 11	0.743720502629578	1	3	8	589	1233	0.844441031941032
GO:0034976	response to endoplasmic reticulum stress	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0035023	regulation of Rho protein signal transduction	 13	0.84424880882489	1	3	10	589	1231	0.714527027027027
GO:0035064	methylated histone binding	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0035091	phosphatidylinositol binding	 14	0.880255455830215	1	3	11	589	1230	0.663489382239382
GO:0035097	histone methyltransferase complex	  5	1	1	0	5	592	1236	0
GO:0035115	embryonic forelimb morphogenesis	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0035235	ionotropic glutamate receptor signaling pathway	  5	1	1	0	5	592	1236	0
GO:0035259	glucocorticoid receptor binding	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0035264	multicellular organism growth	 14	0.491129193900605	1	5	9	587	1232	1.10581563706564
GO:0035335	peptidyl-tyrosine dephosphorylation	 14	0.129373656826625	1	7	7	585	1234	1.54814189189189
GO:0035556	intracellular signal transduction	 43	0.782366520199327	1	12	31	580	1210	0.864079195474544
GO:0035690	cellular response to drug	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0035721	intraciliary retrograde transport	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0035869	ciliary transition zone	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0035902	response to immobilization stress	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0035925	mRNA 3	  5	1	1	0	5	592	1236	0
GO:0036064	ciliary basal body	 18	0.740866375504969	1	5	13	587	1228	0.860078828828829
GO:0036120	cellular response to platelet-derived growth factor stimulus	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0036126	sperm flagellum	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	 12	0.799203937672817	1	3	9	589	1232	0.774070945945946
GO:0036464	cytoplasmic ribonucleoprotein granule	  8	0.787989050484408	1	2	6	590	1235	0.774070945945946
GO:0038023	signaling receptor activity	 14	0.880255455830215	1	3	11	589	1230	0.663489382239382
GO:0040008	regulation of growth	  8	0.0772879111558149	0.91997351348839	5	3	587	1238	1.93517736486486
GO:0040014	regulation of multicellular organism growth	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0040018	positive regulation of multicellular organism growth	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0042060	wound healing	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0042073	intraciliary transport	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0042127	regulation of cell population proliferation	 17	0.0619278207527151	0.91997351348839	9	8	583	1233	1.63920906200318
GO:0042147	retrograde transport, endosome to Golgi	 13	0.993847448446202	1	1	12	591	1229	0.238175675675676
GO:0042149	cellular response to glucose starvation	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0042220	response to cocaine	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0042254	ribosome biogenesis	 10	0.412375242636035	1	4	6	588	1235	1.23851351351351
GO:0042277	peptide binding	  8	1	1	0	8	592	1233	0
GO:0042307	positive regulation of protein import into nucleus	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0042383	sarcolemma	 11	0.497757440223783	1	4	7	588	1234	1.12592137592138
GO:0042391	regulation of membrane potential	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0042393	histone binding	 17	0.947931429170144	1	3	14	589	1227	0.546403020667727
GO:0042470	melanosome	  7	0.157321698752406	1	4	3	588	1238	1.76930501930502
GO:0042472	inner ear morphogenesis	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0042474	middle ear morphogenesis	  5	0.0401325758171401	0.786756256242643	4	1	588	1240	2.47702702702703
GO:0042475	odontogenesis of dentin-containing tooth	  8	0.787989050484408	1	2	6	590	1235	0.774070945945946
GO:0042493	response to drug	 23	0.652857603294042	1	7	16	585	1225	0.942347238542891
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0042542	response to hydrogen peroxide	  6	1	1	0	6	592	1235	0
GO:0042552	myelination	  6	0.0152656155845349	0.60563453938688	5	1	587	1240	2.58023648648649
GO:0042555	MCM complex	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0042593	glucose homeostasis	 10	0.676639667427998	1	3	7	589	1234	0.928885135135135
GO:0042632	cholesterol homeostasis	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0042733	embryonic digit morphogenesis	  8	0.506290753600563	1	3	5	589	1236	1.16110641891892
GO:0042734	presynaptic membrane	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0042742	defense response to bacterium	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0042752	regulation of circadian rhythm	  7	1	1	0	7	592	1234	0
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	  6	1	1	0	6	592	1235	0
GO:0042803	protein homodimerization activity	 52	0.645953196854237	1	16	36	576	1205	0.952702702702703
GO:0042826	histone deacetylase binding	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0042981	regulation of apoptotic process	 10	0.191816088098128	1	5	5	587	1236	1.54814189189189
GO:0043005	neuron projection	 42	0.255754341580673	1	16	26	576	1215	1.17953667953668
GO:0043014	alpha-tubulin binding	  5	1	1	0	5	592	1236	0
GO:0043025	neuronal cell body	 55	0.8299753369774	1	15	40	577	1201	0.844441031941032
GO:0043065	positive regulation of apoptotic process	 25	0.746229920707951	1	7	18	585	1223	0.866959459459459
GO:0043066	negative regulation of apoptotic process	 45	0.371490376611985	1	16	29	576	1212	1.1009009009009
GO:0043085	positive regulation of catalytic activity	  9	0.842454396339836	1	2	7	590	1234	0.688063063063063
GO:0043086	negative regulation of catalytic activity	 10	0.883908078567796	1	2	8	590	1233	0.619256756756757
GO:0043087	regulation of GTPase activity	 13	0.84424880882489	1	3	10	589	1231	0.714527027027027
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	 11	0.00102518467566994	0.276926115202449	9	2	583	1239	2.5333230958231
GO:0043130	ubiquitin binding	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	  8	0.237355486348997	1	4	4	588	1237	1.54814189189189
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	 19	0.246026187550094	1	8	11	584	1230	1.30369843527738
GO:0043195	terminal bouton	  5	1	1	0	5	592	1236	0
GO:0043197	dendritic spine	 22	0.764923656282332	1	6	16	586	1225	0.844441031941032
GO:0043204	perikaryon	 14	0.967830944732999	1	2	12	590	1229	0.442326254826255
GO:0043209	myelin sheath	 15	0.562599233830235	1	5	10	587	1231	1.03209459459459
GO:0043231	intracellular membrane-bounded organelle	100	0.391571762262597	1	34	66	558	1175	1.05273648648649
GO:0043235	receptor complex	 18	0.551099764389057	1	6	12	586	1229	1.03209459459459
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0043388	positive regulation of DNA binding	  7	0.157321698752406	1	4	3	588	1238	1.76930501930502
GO:0043393	regulation of protein binding	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0043401	steroid hormone mediated signaling pathway	  5	1	1	0	5	592	1236	0
GO:0043406	positive regulation of MAP kinase activity	  5	0.0401325758171401	0.786756256242643	4	1	588	1240	2.47702702702703
GO:0043410	positive regulation of MAPK cascade	 11	0.106447717586912	1	6	5	586	1236	1.68888206388206
GO:0043433	negative regulation of DNA-binding transcription factor activity	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0043473	pigmentation	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0043484	regulation of RNA splicing	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0043488	regulation of mRNA stability	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0043491	protein kinase B signaling	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0043507	positive regulation of JUN kinase activity	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0043524	negative regulation of neuron apoptotic process	 22	0.95751084977698	1	4	18	588	1223	0.562960687960688
GO:0043525	positive regulation of neuron apoptotic process	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0043536	positive regulation of blood vessel endothelial cell migration	 11	0.106447717586912	1	6	5	586	1236	1.68888206388206
GO:0043547	positive regulation of GTPase activity	 37	0.806406180781322	1	10	27	582	1214	0.836833455076698
GO:0043565	sequence-specific DNA binding	 58	0.821179428950103	1	16	42	576	1199	0.854147250698975
GO:0043621	protein self-association	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0043627	response to estrogen	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0043666	regulation of phosphoprotein phosphatase activity	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0043679	axon terminus	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0044212	transcription regulatory region DNA binding	 18	0.740866375504969	1	5	13	587	1228	0.860078828828829
GO:0044297	cell body	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0044325	ion channel binding	  8	0.0164674043942052	0.60563453938688	6	2	586	1239	2.32221283783784
GO:0044877	protein-containing complex binding	 55	0.638750049096086	1	17	38	575	1203	0.95703316953317
GO:0045087	innate immune response	 34	0.562309145171156	1	11	23	581	1218	1.00173887122417
GO:0045111	intermediate filament cytoskeleton	  6	1	1	0	6	592	1235	0
GO:0045121	membrane raft	 21	0.103184261989732	1	10	11	582	1230	1.47442084942085
GO:0045165	cell fate commitment	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0045171	intercellular bridge	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0045177	apical part of cell	 11	0.497757440223783	1	4	7	588	1234	1.12592137592138
GO:0045202	synapse	 61	0.0553479626607931	0.91997351348839	26	35	566	1206	1.31972751439965
GO:0045211	postsynaptic membrane	 11	0.743720502629578	1	3	8	589	1233	0.844441031941032
GO:0045214	sarcomere organization	  9	0.842454396339836	1	2	7	590	1234	0.688063063063063
GO:0045296	cadherin binding	  5	1	1	0	5	592	1236	0
GO:0045335	phagocytic vesicle	  8	0.787989050484408	1	2	6	590	1235	0.774070945945946
GO:0045429	positive regulation of nitric oxide biosynthetic process	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0045444	fat cell differentiation	 13	0.649054367165907	1	4	9	588	1232	0.952702702702703
GO:0045454	cell redox homeostasis	  8	0.237355486348997	1	4	4	588	1237	1.54814189189189
GO:0045471	response to ethanol	 11	0.497757440223783	1	4	7	588	1234	1.12592137592138
GO:0045499	chemorepellent activity	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0045599	negative regulation of fat cell differentiation	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0045600	positive regulation of fat cell differentiation	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0045638	negative regulation of myeloid cell differentiation	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0045663	positive regulation of myoblast differentiation	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0045664	regulation of neuron differentiation	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0045665	negative regulation of neuron differentiation	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0045666	positive regulation of neuron differentiation	 12	0.577270197499861	1	4	8	588	1233	1.03209459459459
GO:0045668	negative regulation of osteoblast differentiation	  9	0.0360299454731449	0.786756256242643	6	3	586	1238	2.06418918918919
GO:0045669	positive regulation of osteoblast differentiation	 13	0.415755815751256	1	5	8	587	1233	1.19087837837838
GO:0045727	positive regulation of translation	  9	0.970392664332726	1	1	8	591	1233	0.344031531531532
GO:0045732	positive regulation of protein catabolic process	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	  5	0.0401325758171401	0.786756256242643	4	1	588	1240	2.47702702702703
GO:0045739	positive regulation of DNA repair	  9	0.128860368259152	1	5	4	587	1237	1.72015765765766
GO:0045746	negative regulation of Notch signaling pathway	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0045747	positive regulation of Notch signaling pathway	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0045766	positive regulation of angiogenesis	 17	0.292345979802515	1	7	10	585	1231	1.27494038155803
GO:0045786	negative regulation of cell cycle	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0045787	positive regulation of cell cycle	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0045821	positive regulation of glycolytic process	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0045859	regulation of protein kinase activity	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0045860	positive regulation of protein kinase activity	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0045880	positive regulation of smoothened signaling pathway	 10	0.0161134768417902	0.60563453938688	7	3	585	1238	2.16739864864865
GO:0045892	negative regulation of transcription, DNA-templated	 52	0.948001296022811	1	12	40	580	1201	0.714527027027027
GO:0045893	positive regulation of transcription, DNA-templated	 61	0.516142030686381	1	20	41	572	1200	1.01517501107665
GO:0045930	negative regulation of mitotic cell cycle	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0045931	positive regulation of mitotic cell cycle	  8	0.787989050484408	1	2	6	590	1235	0.774070945945946
GO:0046329	negative regulation of JNK cascade	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0046330	positive regulation of JNK cascade	 12	0.799203937672817	1	3	9	589	1232	0.774070945945946
GO:0046332	SMAD binding	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0046777	protein autophosphorylation	 15	0.908660919520508	1	3	12	589	1229	0.619256756756757
GO:0046854	phosphatidylinositol phosphorylation	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0046966	thyroid hormone receptor binding	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0046982	protein heterodimerization activity	 28	0.0821186820644949	0.91997351348839	13	15	579	1226	1.43756032818533
GO:0046983	protein dimerization activity	 11	0.743720502629578	1	3	8	589	1233	0.844441031941032
GO:0047485	protein N-terminus binding	 13	0.415755815751256	1	5	8	587	1233	1.19087837837838
GO:0048008	platelet-derived growth factor receptor signaling pathway	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0048010	vascular endothelial growth factor receptor signaling pathway	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0048015	phosphatidylinositol-mediated signaling	  8	0.506290753600563	1	3	5	589	1236	1.16110641891892
GO:0048041	focal adhesion assembly	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0048146	positive regulation of fibroblast proliferation	 15	0.348189114041345	1	6	9	586	1232	1.23851351351351
GO:0048286	lung alveolus development	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0048471	perinuclear region of cytoplasm	 68	0.959284621278034	1	16	52	576	1189	0.728537360890302
GO:0048477	oogenesis	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0048511	rhythmic process	 15	0.997199767421722	1	1	14	591	1227	0.206418918918919
GO:0048589	developmental growth	  5	0.003473863474235	0.431193303739419	5	0	587	1241	3.09628378378378
GO:0048661	positive regulation of smooth muscle cell proliferation	 10	0.191816088098128	1	5	5	587	1236	1.54814189189189
GO:0048662	negative regulation of smooth muscle cell proliferation	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0048666	neuron development	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0048701	embryonic cranial skeleton morphogenesis	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0048704	embryonic skeletal system morphogenesis	  7	0.0392750944298088	0.786756256242643	5	2	587	1239	2.21163127413127
GO:0048705	skeletal system morphogenesis	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0048706	embryonic skeletal system development	  5	0.003473863474235	0.431193303739419	5	0	587	1241	3.09628378378378
GO:0048786	presynaptic active zone	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0048812	neuron projection morphogenesis	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0048813	dendrite morphogenesis	  5	1	1	0	5	592	1236	0
GO:0048839	inner ear development	  5	0.0401325758171401	0.786756256242643	4	1	588	1240	2.47702702702703
GO:0048843	negative regulation of axon extension involved in axon guidance	  6	1	1	0	6	592	1235	0
GO:0048844	artery morphogenesis	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0048856	anatomical structure development	  9	0.128860368259152	1	5	4	587	1237	1.72015765765766
GO:0050660	flavin adenine dinucleotide binding	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0050679	positive regulation of epithelial cell proliferation	 10	0.0161134768417902	0.60563453938688	7	3	585	1238	2.16739864864865
GO:0050680	negative regulation of epithelial cell proliferation	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0050714	positive regulation of protein secretion	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0050727	regulation of inflammatory response	  8	0.787989050484408	1	2	6	590	1235	0.774070945945946
GO:0050729	positive regulation of inflammatory response	  8	0.237355486348997	1	4	4	588	1237	1.54814189189189
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	 10	0.191816088098128	1	5	5	587	1236	1.54814189189189
GO:0050790	regulation of catalytic activity	 13	0.95532016060403	1	2	11	590	1230	0.476351351351351
GO:0050804	modulation of chemical synaptic transmission	  8	0.956177301222405	1	1	7	591	1234	0.387035472972973
GO:0050808	synapse organization	 11	0.106447717586912	1	6	5	586	1236	1.68888206388206
GO:0050821	protein stabilization	 16	0.628590547326616	1	5	11	587	1230	0.967588682432432
GO:0050829	defense response to Gram-negative bacterium	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0050830	defense response to Gram-positive bacterium	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0050885	neuromuscular process controlling balance	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0050890	cognition	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0050905	neuromuscular process	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0050918	positive chemotaxis	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0050919	negative chemotaxis	 10	0.412375242636035	1	4	6	588	1235	1.23851351351351
GO:0051015	actin filament binding	 24	0.362854203890987	1	9	15	583	1226	1.16110641891892
GO:0051017	actin filament bundle assembly	  6	0.0152656155845349	0.60563453938688	5	1	587	1240	2.58023648648649
GO:0051020	GTPase binding	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0051028	mRNA transport	 13	0.84424880882489	1	3	10	589	1231	0.714527027027027
GO:0051056	regulation of small GTPase mediated signal transduction	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0051059	NF-kappaB binding	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0051082	unfolded protein binding	 12	0.338731925671629	1	5	7	587	1234	1.29011824324324
GO:0051087	chaperone binding	 10	0.412375242636035	1	4	6	588	1235	1.23851351351351
GO:0051091	positive regulation of DNA-binding transcription factor activity	 10	0.676639667427998	1	3	7	589	1234	0.928885135135135
GO:0051092	positive regulation of NF-kappaB transcription factor activity	 10	0.0659046484201769	0.91997351348839	6	4	586	1237	1.85777027027027
GO:0051117	ATPase binding	  9	0.0360299454731449	0.786756256242643	6	3	586	1238	2.06418918918919
GO:0051209	release of sequestered calcium ion into cytosol	  8	0.237355486348997	1	4	4	588	1237	1.54814189189189
GO:0051213	dioxygenase activity	  9	0.128860368259152	1	5	4	587	1237	1.72015765765766
GO:0051216	cartilage development	 12	0.156870656517658	1	6	6	586	1235	1.54814189189189
GO:0051219	phosphoprotein binding	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0051225	spindle assembly	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0051259	protein complex oligomerization	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0051260	protein homooligomerization	 13	0.993847448446202	1	1	12	591	1229	0.238175675675676
GO:0051262	protein tetramerization	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0051279	regulation of release of sequestered calcium ion into cytosol	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0051289	protein homotetramerization	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0051301	cell division	 47	0.799913130938361	1	13	34	579	1207	0.856418918918919
GO:0051321	meiotic cell cycle	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0051371	muscle alpha-actinin binding	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0051384	response to glucocorticoid	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0051491	positive regulation of filopodium assembly	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0051496	positive regulation of stress fiber assembly	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
